Name	Sequence Accession	Complete Genome	Segment	Segment Length	Subtype	Collection Date	Host Species	Country	State/Province	Flu Season	Strain Name	
HA	CY069138	Yes	4	1734	H1N1	11/30/2009	IRD:Human	Spain	-N/A-	09-10	A/Madrid/INS300/2009(H1N1)	
HA	CY083805	No	4	1734	H1N1	12/17/2009	IRD:Human	Spain	-N/A-	09-10	A/Madrid/INS377/2009(H1N1)	
HA	CY071247	Yes	4	1734	H1N1	11/24/2009	IRD:Human	Spain	-N/A-	09-10	A/Madrid/INS407/2009(H1N1)	
HA	CY071255	Yes	4	1734	H1N1	12/16/2009	IRD:Human	Spain	-N/A-	09-10	A/Madrid/INS408/2009(H1N1)	
HA	CY129734	Yes	4	1752	H1N1	02/21/2011	IRD:Human	Spain	-N/A-	10-11	A/Madrid/INS573/2011	
HA	GU592905	Yes	4	1761	H1N1	12/14/2009	IRD:Human	Russia	-N/A-	09-10	A/Magadan/02/2009(H1N1)	
HA	KC781428	No	4	1701	H1N1	02/10/2010	IRD:Human	USA	Maine	09-10	A/Maine/01/2010	
HA	KC881787	No	4	1701	H1N1	02/01/2011	IRD:Human	USA	Maine	10-11	A/Maine/01/2011	
HA	KC891360	No	4	1701	H1N1	01/11/2012	IRD:Human	USA	Maine	11-12	A/Maine/01/2012	
HA	KM408973	No	4	1701	H1N1	11/01/2013	IRD:Human	USA	Maine	13-14	A/Maine/01/2013	
HA	KY044724	Yes	4	1752	H1N1	02/03/2016	IRD:Human	USA	Maine	15-16	A/Maine/01/2016	
HA	KX409107	Yes	4	1752	H1N1	02/03/2016	IRD:Human	USA	Maine	15-16	A/Maine/01/2016	
HA	KX409115	Yes	4	1752	H1N1	02/03/2016	IRD:Human	USA	Maine	15-16	A/Maine/01/2016	
HA	KT274250	No	4	1701	H1N1	02/12/2014	IRD:Human	USA	Maine	13-14	A/Maine/02/2014	
HA	KT274451	No	4	1701	H1N1	02/12/2014	IRD:Human	USA	Maine	13-14	A/Maine/02/2014	
HA	KX409123	Yes	4	1752	H1N1	02/02/2016	IRD:Human	USA	Maine	15-16	A/Maine/02/2016	
HA	GQ323446	No	4	1701	H1N1	05/09/2009	IRD:Human	USA	Maine	08-09	A/Maine/03/2009(H1N1)	
HA	KC882253	No	4	1701	H1N1	12/28/2010	IRD:Human	USA	Maine	10-11	A/Maine/03/2010	
HA	KC881916	No	4	1701	H1N1	03/11/2011	IRD:Human	USA	Maine	10-11	A/Maine/03/2011	
HA	KC891239	No	4	1701	H1N1	03/06/2012	IRD:Human	USA	Maine	11-12	A/Maine/03/2012	
HA	KM409367	No	4	1701	H1N1	03/12/2014	IRD:Human	USA	Maine	13-14	A/Maine/03/2014	
HA	KC882346	Yes	4	1701	H1N1	02/17/2011	IRD:Human	USA	Maine	10-11	A/Maine/04/2011	
HA	KX409163	Yes	4	1752	H1N1	02/16/2016	IRD:Human	USA	Maine	15-16	A/Maine/05/2016	
HA	KX918572	Yes	4	1752	H1N1	02/16/2016	IRD:Human	USA	Maine	15-16	A/Maine/05/2016	
HA	KC891123	No	4	1701	H1N1	04/04/2012	IRD:Human	USA	Maine	11-12	A/Maine/06/2012	
HA	KX409171	Yes	4	1752	H1N1	02/16/2016	IRD:Human	USA	Maine	15-16	A/Maine/06/2016	
HA	KM409051	No	4	1701	H1N1	12/16/2013	IRD:Human	USA	Maine	13-14	A/Maine/07/2013	
HA	KX407619	Yes	4	1752	H1N1	03/06/2016	IRD:Human	USA	Maine	15-16	A/Maine/07/2016	
HA	KC781586	No	4	1701	H1N1	09/09/2009	IRD:Human	USA	Maine	08-09	A/Maine/08/2009	
HA	KX407627	Yes	4	1752	H1N1	03/06/2016	IRD:Human	USA	Maine	15-16	A/Maine/08/2016	
HA	KC780866	No	4	1701	H1N1	11/10/2009	IRD:Human	USA	Maine	09-10	A/Maine/09/2009	
HA	KX409867	Yes	4	1752	H1N1	03/18/2016	IRD:Human	USA	Maine	15-16	A/Maine/10/2016	
HA	KX410675	Yes	4	1752	H1N1	03/30/2016	IRD:Human	USA	Maine	15-16	A/Maine/11/2016	
HA	KX410683	Yes	4	1752	H1N1	03/31/2016	IRD:Human	USA	Maine	15-16	A/Maine/12/2016	
HA	KC780201	Yes	4	1701	H1N1	11/09/2009	IRD:Human	USA	Maine	09-10	A/Maine/13/2009	
HA	KX411499	Yes	4	1752	H1N1	04/14/2016	IRD:Human	USA	Maine	15-16	A/Maine/13/2016	
HA	KC781232	No	4	1701	H1N1	12/18/2009	IRD:Human	USA	Maine	09-10	A/Maine/14/2009	
HA	KX411507	Yes	4	1752	H1N1	04/18/2016	IRD:Human	USA	Maine	15-16	A/Maine/14/2016	
HA	KC780188	No	4	1701	H1N1	12/06/2009	IRD:Human	USA	Maine	09-10	A/Maine/15/2009	
HA	KX915324	Yes	4	1752	H1N1	04/18/2016	IRD:Human	USA	Maine	15-16	A/Maine/15/2016	
HA	KX915332	Yes	4	1752	H1N1	04/20/2016	IRD:Human	USA	Maine	15-16	A/Maine/16/2016	
HA	KX915340	Yes	4	1752	H1N1	04/26/2016	IRD:Human	USA	Maine	15-16	A/Maine/17/2016	
HA	KX915348	Yes	4	1752	H1N1	04/27/2016	IRD:Human	USA	Maine	15-16	A/Maine/18/2016	
HA	KX915356	Yes	4	1752	H1N1	04/28/2016	IRD:Human	USA	Maine	15-16	A/Maine/19/2016	
HA	KX915364	Yes	4	1752	H1N1	04/29/2016	IRD:Human	USA	Maine	15-16	A/Maine/20/2016	
HA	KF746624	No	4	1701	H1N1	01/30/2013	IRD:Human	Russia	-N/A-	12-13	A/Majkop/CRIE-9/2013	
HA	CY055271	Yes	4	1701	H1N1	08/14/2009	IRD:Human	Malaysia	-N/A-	-N/A-	A/Malaysia/10226/2009(H1N1)	
HA	CY055279	Yes	4	1701	H1N1	08/20/2009	IRD:Human	Malaysia	-N/A-	-N/A-	A/Malaysia/12617/2009(H1N1)	
HA	CY119354	Yes	4	1734	H1N1	07/23/2009	IRD:Human	Malaysia	-N/A-	-N/A-	A/Malaysia/2050837/2009	
HA	CY119362	Yes	4	1734	H1N1	07/31/2009	IRD:Human	Malaysia	-N/A-	-N/A-	A/Malaysia/2068631/2009	
HA	CY119530	Yes	4	1734	H1N1	07/28/2009	IRD:Human	Malaysia	-N/A-	-N/A-	A/Malaysia/2072040/2009	
HA	CY119378	Yes	4	1734	H1N1	08/03/2009	IRD:Human	Malaysia	-N/A-	-N/A-	A/Malaysia/2076039/2009	
HA	CY119370	Yes	4	1734	H1N1	08/02/2009	IRD:Human	Malaysia	-N/A-	-N/A-	A/Malaysia/2076204/2009	
HA	CY118199	Yes	4	1743	H1N1	08/02/2009	IRD:Human	Malaysia	-N/A-	-N/A-	A/Malaysia/2076212/2009	
HA	CY119522	Yes	4	1734	H1N1	08/04/2009	IRD:Human	Malaysia	-N/A-	-N/A-	A/Malaysia/2076756/2009	
HA	CY119386	Yes	4	1734	H1N1	08/03/2009	IRD:Human	Malaysia	-N/A-	-N/A-	A/Malaysia/2077462/2009	
HA	CY119394	Yes	4	1733	H1N1	08/05/2009	IRD:Human	Malaysia	-N/A-	-N/A-	A/Malaysia/2082543/2009	
HA	CY119402	Yes	4	1734	H1N1	08/07/2009	IRD:Human	Malaysia	-N/A-	-N/A-	A/Malaysia/2086505/2009	
HA	CY119410	Yes	4	1734	H1N1	08/09/2009	IRD:Human	Malaysia	-N/A-	-N/A-	A/Malaysia/2089841/2009	
HA	CY119418	Yes	4	1734	H1N1	08/09/2009	IRD:Human	Malaysia	-N/A-	-N/A-	A/Malaysia/2089888/2009	
HA	CY119450	Yes	4	1734	H1N1	08/11/2009	IRD:Human	Malaysia	-N/A-	-N/A-	A/Malaysia/2097717/2009	
HA	CY119514	Yes	4	1734	H1N1	09/10/2009	IRD:Human	Malaysia	-N/A-	-N/A-	A/Malaysia/2097960/2009	
HA	CY119426	Yes	4	1734	H1N1	08/10/2009	IRD:Human	Malaysia	-N/A-	-N/A-	A/Malaysia/2098001/2009	
HA	CY118219	Yes	4	1722	H1N1	08/11/2009	IRD:Human	Malaysia	-N/A-	-N/A-	A/Malaysia/2098038/2009	
HA	CY119434	Yes	4	1734	H1N1	08/10/2009	IRD:Human	Malaysia	-N/A-	-N/A-	A/Malaysia/2098044/2009	
HA	CY119442	Yes	4	1734	H1N1	08/10/2009	IRD:Human	Malaysia	-N/A-	-N/A-	A/Malaysia/2098053/2009	
HA	CY119458	Yes	4	1734	H1N1	08/24/2009	IRD:Human	Malaysia	-N/A-	-N/A-	A/Malaysia/2126061/2009	
HA	CY119538	Yes	4	1734	H1N1	08/24/2009	IRD:Human	Malaysia	-N/A-	-N/A-	A/Malaysia/2126082/2009	
HA	CY119466	Yes	4	1734	H1N1	08/27/2009	IRD:Human	Malaysia	-N/A-	-N/A-	A/Malaysia/2135565/2009	
HA	CY119474	Yes	4	1734	H1N1	08/29/2009	IRD:Human	Malaysia	-N/A-	-N/A-	A/Malaysia/2139971/2009	
HA	CY119330	Yes	4	1734	H1N1	09/01/2009	IRD:Human	Malaysia	-N/A-	-N/A-	A/Malaysia/2142295/2009(H1N1)	
HA	CY119338	Yes	4	1734	H1N1	09/01/2009	IRD:Human	Malaysia	-N/A-	-N/A-	A/Malaysia/2142299/2009(H1N1)	
HA	CY119346	Yes	4	1734	H1N1	09/01/2009	IRD:Human	Malaysia	-N/A-	-N/A-	A/Malaysia/2143696/2009(H1N1)	
HA	CY119482	Yes	4	1734	H1N1	09/07/2009	IRD:Human	Malaysia	-N/A-	-N/A-	A/Malaysia/2156796/2009	
HA	CY119490	Yes	4	1734	H1N1	09/15/2009	IRD:Human	Malaysia	-N/A-	-N/A-	A/Malaysia/2173411/2009	
HA	CY119498	Yes	4	1734	H1N1	09/18/2009	IRD:Human	Malaysia	-N/A-	-N/A-	A/Malaysia/2180812/2009	
HA	CY119506	Yes	4	1734	H1N1	09/24/2009	IRD:Human	Malaysia	-N/A-	-N/A-	A/Malaysia/2190140/2009	
HA	CY118267	Yes	4	1734	H1N1	10/01/2009	IRD:Human	Malaysia	-N/A-	-N/A-	A/Malaysia/2205822/2009	
HA	CY055196	No	4	1701	H1N1	07/02/2009	IRD:Human	Malaysia	-N/A-	-N/A-	A/Malaysia/3758/2009	
HA	CY055198	No	4	1701	H1N1	07/04/2009	IRD:Human	Malaysia	-N/A-	-N/A-	A/Malaysia/4038/2009	
HA	CY055200	No	4	1701	H1N1	07/04/2009	IRD:Human	Malaysia	-N/A-	-N/A-	A/Malaysia/4039/2009	
HA	CY055202	No	4	1701	H1N1	07/09/2009	IRD:Human	Malaysia	-N/A-	-N/A-	A/Malaysia/4737/2009(H1N1)	
HA	CY055204	No	4	1701	H1N1	07/09/2009	IRD:Human	Malaysia	-N/A-	-N/A-	A/Malaysia/4847/2009(H1N1)	
HA	CY055206	No	4	1701	H1N1	07/11/2009	IRD:Human	Malaysia	-N/A-	-N/A-	A/Malaysia/5027/2009(H1N1)	
HA	CY055208	No	4	1701	H1N1	07/11/2009	IRD:Human	Malaysia	-N/A-	-N/A-	A/Malaysia/5057/2009(H1N1)	
HA	CY055210	No	4	1701	H1N1	07/12/2009	IRD:Human	Malaysia	-N/A-	-N/A-	A/Malaysia/5103/2009(H1N1)	
HA	CY055212	No	4	1701	H1N1	07/11/2009	IRD:Human	Malaysia	-N/A-	-N/A-	A/Malaysia/5112/2009(H1N1)	
HA	CY055214	No	4	1701	H1N1	07/13/2009	IRD:Human	Malaysia	-N/A-	-N/A-	A/Malaysia/5162/2009(H1N1)	
HA	CY055216	No	4	1701	H1N1	07/13/2009	IRD:Human	Malaysia	-N/A-	-N/A-	A/Malaysia/5163/2009(H1N1)	
HA	CY055218	No	4	1701	H1N1	07/13/2009	IRD:Human	Malaysia	-N/A-	-N/A-	A/Malaysia/5175/2009(H1N1)	
HA	CY055220	No	4	1701	H1N1	07/15/2009	IRD:Human	Malaysia	-N/A-	-N/A-	A/Malaysia/5192/2009(H1N1)	
HA	CY055222	No	4	1701	H1N1	07/15/2009	IRD:Human	Malaysia	-N/A-	-N/A-	A/Malaysia/5193/2009(H1N1)	
HA	CY055224	No	4	1701	H1N1	07/16/2009	IRD:Human	Malaysia	-N/A-	-N/A-	A/Malaysia/5218/2009(H1N1)	
HA	CY055226	No	4	1701	H1N1	07/17/2009	IRD:Human	Malaysia	-N/A-	-N/A-	A/Malaysia/5225/2009(H1N1)	
HA	CY055228	No	4	1701	H1N1	07/20/2009	IRD:Human	Malaysia	-N/A-	-N/A-	A/Malaysia/5234/2009(H1N1)	
HA	CY055230	No	4	1701	H1N1	07/20/2009	IRD:Human	Malaysia	-N/A-	-N/A-	A/Malaysia/5237/2009(H1N1)	
HA	CY055232	No	4	1701	H1N1	07/21/2009	IRD:Human	Malaysia	-N/A-	-N/A-	A/Malaysia/5258/2009(H1N1)	
HA	CY055287	Yes	4	1701	H1N1	07/21/2009	IRD:Human	Malaysia	-N/A-	-N/A-	A/Malaysia/5259/2009(H1N1)	
HA	CY055295	Yes	4	1701	H1N1	07/21/2009	IRD:Human	Malaysia	-N/A-	-N/A-	A/Malaysia/5259/2009(H1N1)	
HA	CY055234	No	4	1701	H1N1	07/22/2009	IRD:Human	Malaysia	-N/A-	-N/A-	A/Malaysia/5262/2009(H1N1)	
HA	CY055236	No	4	1701	H1N1	07/22/2009	IRD:Human	Malaysia	-N/A-	-N/A-	A/Malaysia/5270/2009(H1N1)	
HA	CY055238	No	4	1701	H1N1	07/22/2009	IRD:Human	Malaysia	-N/A-	-N/A-	A/Malaysia/5272/2009(H1N1)	
HA	CY055240	No	4	1701	H1N1	07/22/2009	IRD:Human	Malaysia	-N/A-	-N/A-	A/Malaysia/5277/2009(H1N1)	
HA	CY055242	No	4	1701	H1N1	07/23/2009	IRD:Human	Malaysia	-N/A-	-N/A-	A/Malaysia/5283/2009(H1N1)	
HA	CY055244	No	4	1701	H1N1	07/23/2009	IRD:Human	Malaysia	-N/A-	-N/A-	A/Malaysia/5286/2009(H1N1)	
HA	CY055246	No	4	1701	H1N1	07/31/2009	IRD:Human	Malaysia	-N/A-	-N/A-	A/Malaysia/5670/2009(H1N1)	
HA	CY048925	Yes	4	1734	H1N1	05/15/2009	IRD:Human	Malaysia	-N/A-	-N/A-	A/Malaysia/820/2009(H1N1)	
HA	CY048933	Yes	4	1734	H1N1	05/16/2009	IRD:Human	Malaysia	-N/A-	-N/A-	A/Malaysia/854/2009(H1N1)	
HA	CY055248	No	4	1701	H1N1	08/08/2009	IRD:Human	Malaysia	-N/A-	-N/A-	A/Malaysia/8860/2009(H1N1)	
HA	CY055250	No	4	1701	H1N1	08/12/2009	IRD:Human	Malaysia	-N/A-	-N/A-	A/Malaysia/9117/2009(H1N1)	
HA	CY055252	No	4	1701	H1N1	08/12/2009	IRD:Human	Malaysia	-N/A-	-N/A-	A/Malaysia/9118/2009(H1N1)	
HA	CY055254	No	4	1701	H1N1	08/12/2009	IRD:Human	Malaysia	-N/A-	-N/A-	A/Malaysia/9131/2009(H1N1)	
HA	CY055256	No	4	1701	H1N1	08/12/2009	IRD:Human	Malaysia	-N/A-	-N/A-	A/Malaysia/9147/2009(H1N1)	
HA	CY055258	No	4	1701	H1N1	08/12/2009	IRD:Human	Malaysia	-N/A-	-N/A-	A/Malaysia/9237/2009(H1N1)	
HA	CY055260	No	4	1701	H1N1	08/11/2009	IRD:Human	Malaysia	-N/A-	-N/A-	A/Malaysia/9254/2009(H1N1)	
HA	CY055262	No	4	1701	H1N1	08/13/2009	IRD:Human	Malaysia	-N/A-	-N/A-	A/Malaysia/9343/2009(H1N1)	
HA	CY055264	No	4	1701	H1N1	08/13/2009	IRD:Human	Malaysia	-N/A-	-N/A-	A/Malaysia/9451/2009(H1N1)	
HA	CY055266	No	4	1701	H1N1	08/12/2009	IRD:Human	Malaysia	-N/A-	-N/A-	A/Malaysia/9541/2009(H1N1)	
HA	CY090837	Yes	4	1752	H1N1	03/23/2010	IRD:Human	Nicaragua	-N/A-	-N/A-	A/Managua/0305_10/2010(H1N1)	
HA	CY072998	Yes	4	1734	H1N1	02/03/2010	IRD:Human	Nicaragua	-N/A-	-N/A-	A/Managua/07193_09/2010(H1N1)	
HA	CY072670	Yes	4	1734	H1N1	08/16/2009	IRD:Human	Nicaragua	-N/A-	-N/A-	A/Managua/1054.02/2009(H1N1)	
HA	CY072598	Yes	4	1734	H1N1	08/05/2009	IRD:Human	Nicaragua	-N/A-	-N/A-	A/Managua/1077.04/2009(H1N1)	
HA	CY057214	Yes	4	1734	H1N1	06/13/2009	IRD:Human	Nicaragua	-N/A-	-N/A-	A/Managua/109.01/2009(H1N1)	
HA	CY058196	Yes	4	1734	H1N1	06/29/2009	IRD:Human	Nicaragua	-N/A-	-N/A-	A/Managua/1127.02/2009(H1N1)	
HA	CY072886	Yes	4	1734	H1N1	09/14/2009	IRD:Human	Nicaragua	-N/A-	-N/A-	A/Managua/12.01/2009(H1N1)	
HA	CY072942	Yes	4	1734	H1N1	08/28/2009	IRD:Human	Nicaragua	-N/A-	-N/A-	A/Managua/1244.01/2009(H1N1)	
HA	CY073609	Yes	4	1734	H1N1	08/04/2009	IRD:Human	Nicaragua	-N/A-	-N/A-	A/Managua/1256.04/2009(H1N1)	
HA	CY069266	Yes	4	1734	H1N1	07/25/2009	IRD:Human	Nicaragua	-N/A-	-N/A-	A/Managua/1264.03/2009(H1N1)	
HA	CY072590	Yes	4	1734	H1N1	08/11/2009	IRD:Human	Nicaragua	-N/A-	-N/A-	A/Managua/1356.03/2009(H1N1)	
HA	CY072734	Yes	4	1734	H1N1	09/12/2009	IRD:Human	Nicaragua	-N/A-	-N/A-	A/Managua/1419.02/2009(H1N1)	
HA	CY058084	Yes	4	1734	H1N1	06/06/2009	IRD:Human	Nicaragua	-N/A-	-N/A-	A/Managua/1455.01/2009(H1N1)	
HA	CY058116	Yes	4	1734	H1N1	06/13/2009	IRD:Human	Nicaragua	-N/A-	-N/A-	A/Managua/1637.01/2009(H1N1)	
HA	CY058260	Yes	4	1734	H1N1	08/18/2009	IRD:Human	Nicaragua	-N/A-	-N/A-	A/Managua/164.01/2009(H1N1)	
HA	CY057206	Yes	4	1734	H1N1	06/11/2009	IRD:Human	Nicaragua	-N/A-	-N/A-	A/Managua/167.01/2009(H1N1)	
HA	CY058100	Yes	4	1734	H1N1	06/09/2009	IRD:Human	Nicaragua	-N/A-	-N/A-	A/Managua/168.02/2009(H1N1)	
HA	CY058076	Yes	4	1734	H1N1	06/07/2009	IRD:Human	Nicaragua	-N/A-	-N/A-	A/Managua/171.01/2009(H1N1)	
HA	CY072630	Yes	4	1734	H1N1	07/30/2009	IRD:Human	Nicaragua	-N/A-	-N/A-	A/Managua/1836.02/2009(H1N1)	
HA	CY072830	Yes	4	1734	H1N1	09/12/2009	IRD:Human	Nicaragua	-N/A-	-N/A-	A/Managua/1909.02/2009(H1N1)	
HA	CY073641	Yes	4	1734	H1N1	07/22/2009	IRD:Human	Nicaragua	-N/A-	-N/A-	A/Managua/1973.02/2009(H1N1)	
HA	CY072790	Yes	4	1734	H1N1	08/30/2009	IRD:Human	Nicaragua	-N/A-	-N/A-	A/Managua/1984.02/2009(H1N1)	
HA	CY072678	Yes	4	1734	H1N1	08/03/2009	IRD:Human	Nicaragua	-N/A-	-N/A-	A/Managua/209.01/2009(H1N1)	
HA	CY058556	Yes	4	1720	H1N1	08/18/2009	IRD:Human	Nicaragua	-N/A-	-N/A-	A/Managua/2093.01/2009(H1N1)	
HA	CY058108	Yes	4	1734	H1N1	06/13/2009	IRD:Human	Nicaragua	-N/A-	-N/A-	A/Managua/2152.01/2009(H1N1)	
HA	CY072606	Yes	4	1734	H1N1	08/17/2009	IRD:Human	Nicaragua	-N/A-	-N/A-	A/Managua/2155.01/2009(H1N1)	
HA	CY072646	Yes	4	1734	H1N1	08/11/2009	IRD:Human	Nicaragua	-N/A-	-N/A-	A/Managua/2275.01/2009(H1N1)	
HA	CY058612	Yes	4	1721	H1N1	08/18/2009	IRD:Human	Nicaragua	-N/A-	-N/A-	A/Managua/2323.02/2009(H1N1)	
HA	CY058156	Yes	4	1734	H1N1	06/16/2009	IRD:Human	Nicaragua	-N/A-	-N/A-	A/Managua/2330.02/2009(H1N1)	
HA	CY072662	Yes	4	1734	H1N1	08/11/2009	IRD:Human	Nicaragua	-N/A-	-N/A-	A/Managua/2339.03/2009(H1N1)	
HA	CY072614	Yes	4	1734	H1N1	08/07/2009	IRD:Human	Nicaragua	-N/A-	-N/A-	A/Managua/2604.02/2009(H1N1)	
HA	CY072838	Yes	4	1734	H1N1	07/16/2009	IRD:Human	Nicaragua	-N/A-	-N/A-	A/Managua/265.01/2009(H1N1)	
HA	CY072910	Yes	4	1734	H1N1	06/05/2009	IRD:Human	Nicaragua	-N/A-	-N/A-	A/Managua/2652.01/2009(H1N1)	
HA	CY073885	Yes	4	1734	H1N1	07/07/2009	IRD:Human	Nicaragua	-N/A-	-N/A-	A/Managua/2729.02/2009(H1N1)	
HA	CY072966	Yes	4	1734	H1N1	06/05/2009	IRD:Human	Nicaragua	-N/A-	-N/A-	A/Managua/2750.01/2009(H1N1)	
HA	CY072766	Yes	4	1734	H1N1	08/20/2009	IRD:Human	Nicaragua	-N/A-	-N/A-	A/Managua/287.01/2009(H1N1)	
HA	CY072742	Yes	4	1734	H1N1	09/02/2009	IRD:Human	Nicaragua	-N/A-	-N/A-	A/Managua/2958.01/2009(H1N1)	
HA	CY073553	Yes	4	1734	H1N1	07/29/2009	IRD:Human	Nicaragua	-N/A-	-N/A-	A/Managua/2978.04/2009(H1N1)	
HA	CY072870	Yes	4	1734	H1N1	08/20/2009	IRD:Human	Nicaragua	-N/A-	-N/A-	A/Managua/2999.03/2009(H1N1)	
HA	CY072694	Yes	4	1734	H1N1	10/11/2009	IRD:Human	Nicaragua	-N/A-	-N/A-	A/Managua/3013.01/2009(H1N1)	
HA	CY073513	Yes	4	1734	H1N1	09/11/2009	IRD:Human	Nicaragua	-N/A-	-N/A-	A/Managua/3014.02/2009(H1N1)	
HA	CY073545	Yes	4	1734	H1N1	08/10/2009	IRD:Human	Nicaragua	-N/A-	-N/A-	A/Managua/3083.01/2009(H1N1)	
HA	CY056387	Yes	4	1734	H1N1	06/01/2009	IRD:Human	Nicaragua	-N/A-	-N/A-	A/Managua/3119.01/2009(H1N1)	
HA	CY058180	Yes	4	1734	H1N1	06/29/2009	IRD:Human	Nicaragua	-N/A-	-N/A-	A/Managua/3189.01/2009(H1N1)	
HA	CY072894	Yes	4	1734	H1N1	07/16/2009	IRD:Human	Nicaragua	-N/A-	-N/A-	A/Managua/3214.04/2009(H1N1)	
HA	CY073657	Yes	4	1734	H1N1	07/27/2009	IRD:Human	Nicaragua	-N/A-	-N/A-	A/Managua/3225.03/2009(H1N1)	
HA	CY072574	Yes	4	1734	H1N1	07/24/2009	IRD:Human	Nicaragua	-N/A-	-N/A-	A/Managua/3231.02/2009(H1N1)	
HA	CY058252	Yes	4	1734	H1N1	08/18/2009	IRD:Human	Nicaragua	-N/A-	-N/A-	A/Managua/3244.01/2009(H1N1)	
HA	CY089379	Yes	4	1734	H1N1	03/25/2010	IRD:Human	Nicaragua	-N/A-	-N/A-	A/Managua/3246.01/2010(H1N1)	
HA	CY058244	Yes	4	1734	H1N1	08/15/2009	IRD:Human	Nicaragua	-N/A-	-N/A-	A/Managua/3275.01/2009(H1N1)	
HA	CY072718	Yes	4	1734	H1N1	08/12/2009	IRD:Human	Nicaragua	-N/A-	-N/A-	A/Managua/3359.01/2009(H1N1)	
HA	CY072814	Yes	4	1734	H1N1	08/24/2009	IRD:Human	Nicaragua	-N/A-	-N/A-	A/Managua/3421.02/2009(H1N1)	
HA	CY072902	Yes	4	1734	H1N1	08/27/2009	IRD:Human	Nicaragua	-N/A-	-N/A-	A/Managua/3434.02/2009(H1N1)	
HA	CY058596	Yes	4	1721	H1N1	08/18/2009	IRD:Human	Nicaragua	-N/A-	-N/A-	A/Managua/3435.01/2009(H1N1)	
HA	CY072854	Yes	4	1734	H1N1	07/21/2009	IRD:Human	Nicaragua	-N/A-	-N/A-	A/Managua/3438.02/2009(H1N1)	
HA	CY069282	Yes	4	1734	H1N1	07/24/2009	IRD:Human	Nicaragua	-N/A-	-N/A-	A/Managua/3467.01/2009(H1N1)	
HA	CY073697	Yes	4	1734	H1N1	07/14/2009	IRD:Human	Nicaragua	-N/A-	-N/A-	A/Managua/3490.03/2009(H1N1)	
HA	CY072974	Yes	4	1734	H1N1	08/31/2009	IRD:Human	Nicaragua	-N/A-	-N/A-	A/Managua/3507.01/2009(H1N1)	
HA	CY072638	Yes	4	1734	H1N1	08/13/2009	IRD:Human	Nicaragua	-N/A-	-N/A-	A/Managua/3642.04/2009(H1N1)	
HA	CY090089	Yes	4	1734	H1N1	09/15/2009	IRD:Human	Nicaragua	-N/A-	-N/A-	A/Managua/3755.03/2009	
HA	CY073537	Yes	4	1734	H1N1	08/11/2009	IRD:Human	Nicaragua	-N/A-	-N/A-	A/Managua/4012.01/2009(H1N1)	
HA	CY058164	Yes	4	1734	H1N1	06/05/2009	IRD:Human	Nicaragua	-N/A-	-N/A-	A/Managua/4016.02/2009(H1N1)	
HA	CY090081	No	4	1734	H1N1	09/03/2009	IRD:Human	Nicaragua	-N/A-	-N/A-	A/Managua/4032.03/2009	
HA	CY072926	Yes	4	1734	H1N1	08/31/2009	IRD:Human	Nicaragua	-N/A-	-N/A-	A/Managua/4063.01/2009(H1N1)	
HA	CY073585	Yes	4	1734	H1N1	08/08/2009	IRD:Human	Nicaragua	-N/A-	-N/A-	A/Managua/4064.01/2009(H1N1)	
HA	CY090073	No	4	1734	H1N1	10/13/2009	IRD:Human	Nicaragua	-N/A-	-N/A-	A/Managua/4076.03/2009	
HA	CY058148	Yes	4	1734	H1N1	06/13/2009	IRD:Human	Nicaragua	-N/A-	-N/A-	A/Managua/4085.02/2009(H1N1)	
HA	CY072862	Yes	4	1734	H1N1	08/22/2009	IRD:Human	Nicaragua	-N/A-	-N/A-	A/Managua/4147.01/2009(H1N1)	
HA	CY072582	Yes	4	1734	H1N1	08/12/2009	IRD:Human	Nicaragua	-N/A-	-N/A-	A/Managua/4186.02/2009(H1N1)	
HA	CY072566	Yes	4	1734	H1N1	07/06/2009	IRD:Human	Nicaragua	-N/A-	-N/A-	A/Managua/4197.01/2009(H1N1)	
HA	CY073665	Yes	4	1734	H1N1	08/28/2009	IRD:Human	Nicaragua	-N/A-	-N/A-	A/Managua/4209.04/2009(H1N1)	
HA	CY058564	Yes	4	1721	H1N1	08/17/2009	IRD:Human	Nicaragua	-N/A-	-N/A-	A/Managua/4218.01/2009(H1N1)	
HA	CY072798	Yes	4	1739	H1N1	08/22/2009	IRD:Human	Nicaragua	-N/A-	-N/A-	A/Managua/432.01/2009(H1N1)	
HA	CY072758	Yes	4	1734	H1N1	07/02/2009	IRD:Human	Nicaragua	-N/A-	-N/A-	A/Managua/435.01/2009(H1N1)	
HA	CY072726	Yes	4	1734	H1N1	07/27/2009	IRD:Human	Nicaragua	-N/A-	-N/A-	A/Managua/4407.02/2009(H1N1)	
HA	CY073601	Yes	4	1736	H1N1	08/04/2009	IRD:Human	Nicaragua	-N/A-	-N/A-	A/Managua/4451.02/2009(H1N1)	
HA	CY054691	Yes	4	1734	H1N1	06/01/2009	IRD:Human	Nicaragua	-N/A-	-N/A-	A/Managua/4467.05/2009(H1N1)	
HA	CY072558	Yes	4	1734	H1N1	08/03/2009	IRD:Human	Nicaragua	-N/A-	-N/A-	A/Managua/451.01/2009(H1N1)	
HA	CY058532	Yes	4	1734	H1N1	06/21/2009	IRD:Human	Nicaragua	-N/A-	-N/A-	A/Managua/4514.03/2009(H1N1)	
