Name	Sequence Accession	Complete Genome	Segment	Segment Length	Subtype	Collection Date	Host Species	Country	State/Province	Flu Season	Strain Name	
HA	CY061645	Yes	4	1761	H1N1	07/23/2009	IRD:Swine	Hong Kong	-N/A-	-N/A-	A/swine/Hong Kong/1422/2009(H1N1)	
HA	CY086839	No	4	1704	H1N1	10/12/2006	IRD:Swine	Hong Kong	-N/A-	-N/A-	A/swine/Hong Kong/1435/2006	
HA	KM029207	Yes	4	1701	H1N1	01/05/2012	IRD:Swine	Hong Kong	-N/A-	-N/A-	A/swine/Hong Kong/146/2012	
HA	KM029215	No	4	1701	H1N1	01/05/2012	IRD:Swine	Hong Kong	-N/A-	-N/A-	A/swine/Hong Kong/153/2012	
HA	CY061701	No	4	1761	H1N1	08/13/2009	IRD:Swine	Hong Kong	-N/A-	-N/A-	A/swine/Hong Kong/1532/2009(H1N1)	
HA	CY061709	Yes	4	1761	H1N1	08/13/2009	IRD:Swine	Hong Kong	-N/A-	-N/A-	A/swine/Hong Kong/1535/2009(H1N1)	
HA	CY061717	Yes	4	1761	H1N1	08/13/2009	IRD:Swine	Hong Kong	-N/A-	-N/A-	A/swine/Hong Kong/1539/2009(H1N1)	
HA	CY085878	Yes	4	1753	H1N1	11/06/2008	IRD:Swine	Hong Kong	-N/A-	-N/A-	A/swine/Hong Kong/1559/2008	
HA	CY085534	No	4	1706	H1N1	11/28/2002	IRD:Swine	Hong Kong	-N/A-	-N/A-	A/swine/Hong Kong/1669/2002	
HA	CY085742	No	4	1706	H1N1	12/06/2005	IRD:Swine	Hong Kong	-N/A-	-N/A-	A/swine/Hong Kong/1683/2005	
HA	CY085758	No	4	1706	H1N1	02/09/2006	IRD:Swine	Hong Kong	-N/A-	-N/A-	A/swine/Hong Kong/170/2006	
HA	CY085798	No	4	1706	H1N1	12/01/2006	IRD:Swine	Hong Kong	-N/A-	-N/A-	A/swine/Hong Kong/1716/2006	
HA	CY085542	No	4	1726	H1N1	12/09/2002	IRD:Swine	Hong Kong	-N/A-	-N/A-	A/swine/Hong Kong/1733/2002	
HA	CY085886	Yes	4	1751	H1N1	12/18/2008	IRD:Swine	Hong Kong	-N/A-	-N/A-	A/swine/Hong Kong/1780/2008	
HA	CY085806	No	4	1706	H1N1	12/14/2006	IRD:Swine	Hong Kong	-N/A-	-N/A-	A/swine/Hong Kong/1791/2006	
HA	CY085918	Yes	4	1732	H1N1	02/05/2009	IRD:Swine	Hong Kong	-N/A-	-N/A-	A/swine/Hong Kong/199/2009	
HA	CY061813	No	4	1761	H1N1	01/07/2010	IRD:Swine	Hong Kong	-N/A-	-N/A-	A/swine/Hong Kong/201/2010(H1N1)	
HA	KM028543	Yes	4	1701	H1N1	05/19/2011	IRD:Swine	Hong Kong	-N/A-	-N/A-	A/swine/Hong Kong/2032/2011	
HA	CY085494	Yes	4	1726	H1N1	02/19/2002	IRD:Swine	Hong Kong	-N/A-	-N/A-	A/swine/Hong Kong/227/2002	
HA	KM029463	Yes	4	1701	H1N1	07/05/2012	IRD:Swine	Hong Kong	-N/A-	-N/A-	A/swine/Hong Kong/2403/2012	
HA	KM029471	Yes	4	1701	H1N1	07/05/2012	IRD:Swine	Hong Kong	-N/A-	-N/A-	A/swine/Hong Kong/2421/2012	
HA	CY085926	No	4	1732	H1N1	02/19/2009	IRD:Swine	Hong Kong	-N/A-	-N/A-	A/swine/Hong Kong/243/2009	
HA	CY061821	Yes	4	1762	H1N1	11/05/2009	IRD:Swine	Hong Kong	-N/A-	-N/A-	A/swine/Hong Kong/2433/2009(H1N1)	
HA	KM029479	Yes	4	1701	H1N1	07/05/2012	IRD:Swine	Hong Kong	-N/A-	-N/A-	A/swine/Hong Kong/2438/2012	
HA	CY085934	Yes	4	1715	H1N1	02/19/2009	IRD:Swine	Hong Kong	-N/A-	-N/A-	A/swine/Hong Kong/245/2009	
HA	CY085942	Yes	4	1723	H1N1	02/19/2009	IRD:Swine	Hong Kong	-N/A-	-N/A-	A/swine/Hong Kong/247/2009	
HA	CY085950	Yes	4	1724	H1N1	02/19/2009	IRD:Swine	Hong Kong	-N/A-	-N/A-	A/swine/Hong Kong/248/2009	
HA	CY061829	No	4	1762	H1N1	11/05/2009	IRD:Swine	Hong Kong	-N/A-	-N/A-	A/swine/Hong Kong/2481/2009(H1N1)	
HA	CY085958	Yes	4	1730	H1N1	02/19/2009	IRD:Swine	Hong Kong	-N/A-	-N/A-	A/swine/Hong Kong/255/2009	
HA	CY085702	No	4	1706	H1N1	01/28/2005	IRD:Swine	Hong Kong	-N/A-	-N/A-	A/swine/Hong Kong/275/2005	
HA	KM029599	Yes	4	1701	H1N1	09/30/2010	IRD:Swine	Hong Kong	-N/A-	-N/A-	A/swine/Hong Kong/2848/2010	
HA	KM029607	Yes	4	1701	H1N1	09/30/2010	IRD:Swine	Hong Kong	-N/A-	-N/A-	A/swine/Hong Kong/2855/2010	
HA	CY061861	Yes	4	1763	H1N1	12/17/2009	IRD:Swine	Hong Kong	-N/A-	-N/A-	A/swine/Hong Kong/2896/2009(H1N1)	
HA	CY061869	Yes	4	1758	H1N1	12/17/2009	IRD:Swine	Hong Kong	-N/A-	-N/A-	A/swine/Hong Kong/2990/2009(H1N1)	
HA	CY061877	Yes	4	1746	H1N1	12/17/2009	IRD:Swine	Hong Kong	-N/A-	-N/A-	A/swine/Hong Kong/3001/2009(H1N1)	
HA	KM028743	Yes	4	1701	H1N1	08/18/2011	IRD:Swine	Hong Kong	-N/A-	-N/A-	A/swine/Hong Kong/3237/2011	
HA	KM028815	Yes	4	1701	H1N1	10/06/2011	IRD:Swine	Hong Kong	-N/A-	-N/A-	A/swine/Hong Kong/3904/2011	
HA	KM028823	Yes	4	1701	H1N1	10/06/2011	IRD:Swine	Hong Kong	-N/A-	-N/A-	A/swine/Hong Kong/3914/2011	
HA	CY085726	No	4	1706	H1N1	03/21/2005	IRD:Swine	Hong Kong	-N/A-	-N/A-	A/swine/Hong Kong/404/2005	
HA	CY085990	Yes	4	1733	H1N1	03/19/2009	IRD:Swine	Hong Kong	-N/A-	-N/A-	A/swine/Hong Kong/414/2009	
HA	CY085766	No	4	1706	H1N1	03/28/2006	IRD:Swine	Hong Kong	-N/A-	-N/A-	A/swine/Hong Kong/421/2006	
HA	CY085646	No	4	1701	H1N1	03/29/2004	IRD:Swine	Hong Kong	-N/A-	-N/A-	A/swine/Hong Kong/424/2004	
HA	CY085774	No	4	1706	H1N1	03/28/2006	IRD:Swine	Hong Kong	-N/A-	-N/A-	A/swine/Hong Kong/434/2006	
HA	CY085830	Yes	4	1707	H1N1	03/27/2007	IRD:Swine	Hong Kong	-N/A-	-N/A-	A/swine/Hong Kong/435/2007	
HA	KM029047	Yes	4	1701	H1N1	12/01/2011	IRD:Swine	Hong Kong	-N/A-	-N/A-	A/swine/Hong Kong/4816/2011	
HA	KM029103	Yes	4	1701	H1N1	12/15/2011	IRD:Swine	Hong Kong	-N/A-	-N/A-	A/swine/Hong Kong/4902/2011	
HA	KM029111	Yes	4	1701	H1N1	12/15/2011	IRD:Swine	Hong Kong	-N/A-	-N/A-	A/swine/Hong Kong/4999/2011	
HA	CY085694	No	4	1706	H1N1	01/14/2005	IRD:Swine	Hong Kong	-N/A-	-N/A-	A/swine/Hong Kong/51/2005	
HA	CY085838	No	4	1706	H1N1	04/24/2007	IRD:Swine	Hong Kong	-N/A-	-N/A-	A/swine/Hong Kong/558/2007	
HA	CY085846	Yes	4	1733	H1N1	01/10/2008	IRD:Swine	Hong Kong	-N/A-	-N/A-	A/swine/Hong Kong/61/2008	
HA	CY085302	No	4	1732	H1N1	03/30/2000	IRD:Swine	Hong Kong	-N/A-	-N/A-	A/swine/Hong Kong/6250/2000	
HA	CY085310	No	4	1732	H1N1	04/27/2000	IRD:Swine	Hong Kong	-N/A-	-N/A-	A/swine/Hong Kong/6301/2000	
HA	CY085558	Yes	4	1701	H1N1	05/09/2003	IRD:Swine	Hong Kong	-N/A-	-N/A-	A/swine/Hong Kong/638/2003	
HA	CY085854	Yes	4	1733	H1N1	05/15/2008	IRD:Swine	Hong Kong	-N/A-	-N/A-	A/swine/Hong Kong/676/2008	
HA	CY085894	Yes	4	1731	H1N1	01/08/2009	IRD:Swine	Hong Kong	-N/A-	-N/A-	A/swine/Hong Kong/71/2009	
HA	CY085318	Yes	4	1731	H1N1	07/11/2000	IRD:Swine	Hong Kong	-N/A-	-N/A-	A/swine/Hong Kong/7191/2000	
HA	CY085814	Yes	4	1706	H1N1	01/09/2007	IRD:Swine	Hong Kong	-N/A-	-N/A-	A/swine/Hong Kong/72/2007	
HA	CY085902	Yes	4	1721	H1N1	01/08/2009	IRD:Swine	Hong Kong	-N/A-	-N/A-	A/swine/Hong Kong/72/2009	
HA	CY085326	No	4	1733	H1N1	07/28/2000	IRD:Swine	Hong Kong	-N/A-	-N/A-	A/swine/Hong Kong/7287/2000	
HA	CY085502	Yes	4	1726	H1N1	05/24/2002	IRD:Swine	Hong Kong	-N/A-	-N/A-	A/swine/Hong Kong/752/2002	
HA	CY085510	No	4	1726	H1N1	06/13/2002	IRD:Swine	Hong Kong	-N/A-	-N/A-	A/swine/Hong Kong/762/2002	
HA	CY085342	Yes	4	1733	H1N1	08/29/2000	IRD:Swine	Hong Kong	-N/A-	-N/A-	A/swine/Hong Kong/7635/2000	
HA	CY085366	Yes	4	1733	H1N1	10/31/2000	IRD:Swine	Hong Kong	-N/A-	-N/A-	A/swine/Hong Kong/7945/2000	
HA	KM029495	Yes	4	1701	H1N1	03/11/2010	IRD:Swine	Hong Kong	-N/A-	-N/A-	A/swine/Hong Kong/814/2010	
HA	CY085374	Yes	4	1731	H1N1	01/17/2001	IRD:Swine	Hong Kong	-N/A-	-N/A-	A/swine/Hong Kong/8278/2001	
HA	CY085382	Yes	4	1733	H1N1	01/31/2001	IRD:Swine	Hong Kong	-N/A-	-N/A-	A/swine/Hong Kong/8376/2001	
HA	CY085566	No	4	1706	H1N1	06/26/2003	IRD:Swine	Hong Kong	-N/A-	-N/A-	A/swine/Hong Kong/841/2003	
HA	GQ229285	No	4	1701	H1N1	02/28/2001	IRD:Swine	Hong Kong	-N/A-	-N/A-	A/swine/Hong Kong/8512/2001(H1N1)	
HA	CY085390	Yes	4	1733	H1N1	03/12/2001	IRD:Swine	Hong Kong	-N/A-	-N/A-	A/swine/Hong Kong/8631/2001	
HA	CY085398	Yes	4	1733	H1N1	03/27/2001	IRD:Swine	Hong Kong	-N/A-	-N/A-	A/swine/Hong Kong/8690/2001	
HA	CY085406	Yes	4	1732	H1N1	03/27/2001	IRD:Swine	Hong Kong	-N/A-	-N/A-	A/swine/Hong Kong/8709/2001	
HA	CY086353	No	4	1725	H1N1	06/29/2001	IRD:Swine	Hong Kong	-N/A-	-N/A-	A/swine/Hong Kong/9177/2001	
HA	CY085438	No	4	1734	H1N1	07/31/2001	IRD:Swine	Hong Kong	-N/A-	-N/A-	A/swine/Hong Kong/9303/2001	
HA	CY085446	No	4	1734	H1N1	08/30/2001	IRD:Swine	Hong Kong	-N/A-	-N/A-	A/swine/Hong Kong/9420/2001	
HA	GQ229357	No	4	1701	H1N1	10/18/2001	IRD:Swine	Hong Kong	-N/A-	-N/A-	A/swine/Hong Kong/9656/2001(H1N1)	
HA	KM029511	Yes	4	1701	H1N1	03/24/2010	IRD:Swine	Hong Kong	-N/A-	-N/A-	A/swine/Hong Kong/973/2010	
HA	CY085430	Yes	4	1734	H1N1	06/15/2001	IRD:Swine	Hong Kong	-N/A-	-N/A-	A/swine/Hong Kong/NS1022/2001	
HA	CY061669	Yes	4	1761	H1N1	08/13/2009	IRD:Swine	Hong Kong	-N/A-	-N/A-	A/swine/Hong Kong/NS1054/2009(H1N1)	
HA	CY061677	Yes	4	1761	H1N1	08/13/2009	IRD:Swine	Hong Kong	-N/A-	-N/A-	A/swine/Hong Kong/NS1065/2009(H1N1)	
HA	CY061685	Yes	4	1761	H1N1	08/13/2009	IRD:Swine	Hong Kong	-N/A-	-N/A-	A/swine/Hong Kong/NS1071/2009(H1N1)	
HA	CY061693	Yes	4	1761	H1N1	08/13/2009	IRD:Swine	Hong Kong	-N/A-	-N/A-	A/swine/Hong Kong/NS1075/2009(H1N1)	
HA	CY085686	No	4	1706	H1N1	12/15/2004	IRD:Swine	Hong Kong	-N/A-	-N/A-	A/swine/Hong Kong/NS1170/2004	
HA	GQ229325	Yes	4	1701	H1N1	12/18/2007	IRD:Swine	Hong Kong	-N/A-	-N/A-	A/swine/Hong Kong/NS1179/2007(H1N1)	
HA	CY085822	Yes	4	1706	H1N1	02/06/2007	IRD:Swine	Hong Kong	-N/A-	-N/A-	A/swine/Hong Kong/NS120/2007	
HA	CY085550	Yes	4	1706	H1N1	02/06/2003	IRD:Swine	Hong Kong	-N/A-	-N/A-	A/swine/Hong Kong/NS129/2003	
HA	KM029127	Yes	4	1701	H1N1	01/05/2012	IRD:Swine	Hong Kong	-N/A-	-N/A-	A/swine/Hong Kong/NS13/2012	
HA	CY085454	Yes	4	1734	H1N1	09/18/2001	IRD:Swine	Hong Kong	-N/A-	-N/A-	A/swine/Hong Kong/NS1344/2001	
HA	KM029135	Yes	4	1701	H1N1	01/05/2012	IRD:Swine	Hong Kong	-N/A-	-N/A-	A/swine/Hong Kong/NS14/2012	
HA	CY085350	Yes	4	1710	H1N1	09/15/2000	IRD:Swine	Hong Kong	-N/A-	-N/A-	A/swine/Hong Kong/NS143/2000	
HA	CY085966	No	4	1733	H1N1	02/19/2009	IRD:Swine	Hong Kong	-N/A-	-N/A-	A/swine/Hong Kong/NS152/2009	
HA	CY085462	No	4	1734	H1N1	11/30/2001	IRD:Swine	Hong Kong	-N/A-	-N/A-	A/swine/Hong Kong/NS1586/2001	
HA	GQ229293	No	4	1701	H1N1	12/20/2001	IRD:Swine	Hong Kong	-N/A-	-N/A-	A/swine/Hong Kong/NS1659/2001(H1N1)	
HA	CY085478	Yes	4	1732	H1N1	12/28/2001	IRD:Swine	Hong Kong	-N/A-	-N/A-	A/swine/Hong Kong/NS1680/2001	
HA	CY085974	Yes	4	1732	H1N1	02/19/2009	IRD:Swine	Hong Kong	-N/A-	-N/A-	A/swine/Hong Kong/NS184/2009	
HA	CY085982	No	4	1731	H1N1	02/19/2009	IRD:Swine	Hong Kong	-N/A-	-N/A-	A/swine/Hong Kong/NS186/2009	
HA	CY085718	No	4	1706	H1N1	03/08/2005	IRD:Swine	Hong Kong	-N/A-	-N/A-	A/swine/Hong Kong/NS210/2005	
HA	KM029447	Yes	4	1701	H1N1	07/05/2012	IRD:Swine	Hong Kong	-N/A-	-N/A-	A/swine/Hong Kong/NS2378/2012	
HA	KM029455	Yes	4	1701	H1N1	07/05/2012	IRD:Swine	Hong Kong	-N/A-	-N/A-	A/swine/Hong Kong/NS2380/2012	
HA	CY085358	No	4	1733	H1N1	10/20/2000	IRD:Swine	Hong Kong	-N/A-	-N/A-	A/swine/Hong Kong/NS241/2000	
HA	CY086006	No	4	1708	H1N1	03/19/2009	IRD:Swine	Hong Kong	-N/A-	-N/A-	A/swine/Hong Kong/NS266/2009	
HA	KM029551	Yes	4	1701	H1N1	09/30/2010	IRD:Swine	Hong Kong	-N/A-	-N/A-	A/swine/Hong Kong/NS2761/2010	
HA	KM029559	Yes	4	1701	H1N1	09/30/2010	IRD:Swine	Hong Kong	-N/A-	-N/A-	A/swine/Hong Kong/NS2798/2010	
HA	KM029567	Yes	4	1701	H1N1	09/30/2010	IRD:Swine	Hong Kong	-N/A-	-N/A-	A/swine/Hong Kong/NS2803/2010	
HA	KM029575	Yes	4	1701	H1N1	09/30/2010	IRD:Swine	Hong Kong	-N/A-	-N/A-	A/swine/Hong Kong/NS2805/2010	
HA	KM029583	Yes	4	1701	H1N1	09/30/2010	IRD:Swine	Hong Kong	-N/A-	-N/A-	A/swine/Hong Kong/NS2811/2010	
HA	KM029591	Yes	4	1701	H1N1	09/30/2010	IRD:Swine	Hong Kong	-N/A-	-N/A-	A/swine/Hong Kong/NS2822/2010	
HA	GQ229301	Yes	4	1701	H1N1	01/12/2009	IRD:Swine	Hong Kong	-N/A-	-N/A-	A/swine/Hong Kong/NS29/2009(H1N1)	
HA	KM029151	No	4	1701	H1N1	01/05/2012	IRD:Swine	Hong Kong	-N/A-	-N/A-	A/swine/Hong Kong/NS31/2012	
HA	CY085654	No	4	1706	H1N1	04/15/2004	IRD:Swine	Hong Kong	-N/A-	-N/A-	A/swine/Hong Kong/NS318/2004	
HA	CY085782	No	4	1706	H1N1	04/25/2006	IRD:Swine	Hong Kong	-N/A-	-N/A-	A/swine/Hong Kong/NS376/2006	
HA	CY085910	Yes	4	1726	H1N1	01/08/2009	IRD:Swine	Hong Kong	-N/A-	-N/A-	A/swine/Hong Kong/NS43/2009	
HA	KM029055	Yes	4	1701	H1N1	12/15/2011	IRD:Swine	Hong Kong	-N/A-	-N/A-	A/swine/Hong Kong/NS4846/2011	
HA	KM029063	Yes	4	1701	H1N1	12/15/2011	IRD:Swine	Hong Kong	-N/A-	-N/A-	A/swine/Hong Kong/NS4848/2011	
HA	KM029071	Yes	4	1701	H1N1	12/15/2011	IRD:Swine	Hong Kong	-N/A-	-N/A-	A/swine/Hong Kong/NS4853/2011	
HA	KM029079	Yes	4	1701	H1N1	12/15/2011	IRD:Swine	Hong Kong	-N/A-	-N/A-	A/swine/Hong Kong/NS4858/2011	
HA	KM029087	Yes	4	1701	H1N1	12/15/2011	IRD:Swine	Hong Kong	-N/A-	-N/A-	A/swine/Hong Kong/NS4866/2011	
HA	KM029095	Yes	4	1701	H1N1	12/15/2011	IRD:Swine	Hong Kong	-N/A-	-N/A-	A/swine/Hong Kong/NS4873/2011	
HA	KM029119	Yes	4	1701	H1N1	01/05/2012	IRD:Swine	Hong Kong	-N/A-	-N/A-	A/swine/Hong Kong/NS5/2012	
HA	KM029159	Yes	4	1701	H1N1	01/05/2012	IRD:Swine	Hong Kong	-N/A-	-N/A-	A/swine/Hong Kong/NS52/2012	
HA	CY061629	Yes	4	1761	H1N1	06/11/2009	IRD:Swine	Hong Kong	-N/A-	-N/A-	A/swine/Hong Kong/NS613/2009(H1N1)	
HA	CY086863	No	4	1707	H1N1	10/07/2007	IRD:Swine	Hong Kong	-N/A-	-N/A-	A/swine/Hong Kong/NS628/2007	
HA	CY085710	No	4	1706	H1N1	01/28/2005	IRD:Swine	Hong Kong	-N/A-	-N/A-	A/swine/Hong Kong/NS74/2005	
HA	GQ229261	No	4	1701	H1N1	04/09/2001	IRD:Swine	Hong Kong	-N/A-	-N/A-	A/swine/Hong Kong/NS837/2001(H1N1)	
HA	CY085670	No	4	1706	H1N1	09/21/2004	IRD:Swine	Hong Kong	-N/A-	-N/A-	A/swine/Hong Kong/NS856/2004	
HA	CY085414	No	4	1733	H1N1	04/24/2001	IRD:Swine	Hong Kong	-N/A-	-N/A-	A/swine/Hong Kong/NS885/2001	
HA	CY085334	Yes	4	1733	H1N1	08/15/2000	IRD:Swine	Hong Kong	-N/A-	-N/A-	A/swine/Hong Kong/NS9/2000	
HA	CY085870	Yes	4	1733	H1N1	10/23/2008	IRD:Swine	Hong Kong	-N/A-	-N/A-	A/swine/Hong Kong/NS952/2008	
HA	KM029311	Yes	4	1701	H1N1	03/15/2012	IRD:Swine	Hong Kong	-N/A-	-N/A-	A/swine/Hong Kong/NS967/2012	
HA	KM029319	Yes	4	1701	H1N1	03/15/2012	IRD:Swine	Hong Kong	-N/A-	-N/A-	A/swine/Hong Kong/NS969/2012	
HA	KM029327	Yes	4	1701	H1N1	03/15/2012	IRD:Swine	Hong Kong	-N/A-	-N/A-	A/swine/Hong Kong/NS970/2012	
HA	KM029335	Yes	4	1701	H1N1	03/15/2012	IRD:Swine	Hong Kong	-N/A-	-N/A-	A/swine/Hong Kong/NS971/2012	
HA	KM029343	Yes	4	1701	H1N1	03/15/2012	IRD:Swine	Hong Kong	-N/A-	-N/A-	A/swine/Hong Kong/NS972/2012	
HA	KM029351	Yes	4	1701	H1N1	03/15/2012	IRD:Swine	Hong Kong	-N/A-	-N/A-	A/swine/Hong Kong/NS980/2012	
HA	KM029359	No	4	1701	H1N1	03/15/2012	IRD:Swine	Hong Kong	-N/A-	-N/A-	A/swine/Hong Kong/NS982/2012	
HA	KM029367	Yes	4	1701	H1N1	03/15/2012	IRD:Swine	Hong Kong	-N/A-	-N/A-	A/swine/Hong Kong/NS984/2012	
HA	KM029375	Yes	4	1701	H1N1	03/15/2012	IRD:Swine	Hong Kong	-N/A-	-N/A-	A/swine/Hong Kong/NS993/2012	
HA	CY091737	Yes	4	1778	H1N1	01/30/2009	IRD:Swine	China	-N/A-	-N/A-	A/swine/Hubei/01/2009(H1N1)	
HA	JX138517	Yes	4	1778	H1N1	11/2008	IRD:Swine	China	-N/A-	-N/A-	A/swine/Hubei/02/2008	
HA	CY091745	Yes	4	1778	H1N1	01/30/2009	IRD:Swine	China	-N/A-	-N/A-	A/swine/Hubei/03/2009(H1N1)	
HA	CY083008	Yes	4	1778	H1N1	08/18/2009	IRD:Swine	China	-N/A-	-N/A-	A/swine/Hubei/101/2009	
HA	CY091769	Yes	4	1778	H1N1	08/18/2009	IRD:Swine	China	-N/A-	-N/A-	A/swine/Hubei/104/2009(H1N1)	
HA	GU121819	No	4	1778	H1N1	03/2009	IRD:Swine	China	-N/A-	-N/A-	A/swine/Hubei/S1/2009	
HA	KP404300	Yes	4	1701	H1N1	01/15/2013	IRD:Swine	China	-N/A-	-N/A-	A/swine/Hunan/153/2013	
HA	KP404284	Yes	4	1701	H1N1	11/15/2011	IRD:Swine	China	-N/A-	-N/A-	A/swine/Hunan/196/2011	
HA	HQ541649	Yes	4	1701	H1N1	01/2010	IRD:Swine	China	-N/A-	-N/A-	A/swine/Hunan/26/2010	
HA	KP404308	Yes	4	1701	H1N1	01/15/2013	IRD:Swine	China	-N/A-	-N/A-	A/swine/Hunan/285/2013	
HA	KP404292	Yes	4	1701	H1N1	01/15/2013	IRD:Swine	China	-N/A-	-N/A-	A/swine/Hunan/30/2013	
HA	KP404316	Yes	4	1701	H1N1	01/15/2013	IRD:Swine	China	-N/A-	-N/A-	A/swine/Hunan/388/2013	
HA	KP404324	Yes	4	1701	H1N1	01/14/2013	IRD:Swine	China	-N/A-	-N/A-	A/swine/Hunan/482/2013	
HA	KP404332	Yes	4	1701	H1N1	01/15/2013	IRD:Swine	China	-N/A-	-N/A-	A/swine/Hunan/951/2013	
HA	FJ798777	No	4	1701	H1N1	09/2006	IRD:Swine	Hungary	-N/A-	-N/A-	A/swine/Hungary/19774/2006(H1N1)	
HA	JN652506	Yes	4	1701	H1N1	04/27/2011	IRD:Swine	USA	Illinois	10-11	A/swine/Illinois/A01049905/2011	
HA	FJ638298	No	4	1713	H1N1	2005	IRD:Swine	USA	Illinois	-N/A-	A/swine/IL/00685/2005(H1N1)	
HA	MG825099	No	4	1701	H1N1	01/03/2018	IRD:Swine	USA	Unknown	17-18	A/swine/Ilinois/A01644329/2018	
HA	MG866175	No	4	1701	H1N1	01/11/2018	IRD:Swine	USA	Unknown	17-18	A/swine/Ilinois/A01678533/2018	
HA	CY099295	Yes	4	1752	H1N1	12/07/2007	IRD:Swine	USA	Illinois	07-08	A/swine/Illinois/01917/2007(H1N1)	
HA	CY099287	Yes	4	1752	H1N1	12/07/2007	IRD:Swine	USA	Illinois	07-08	A/swine/Illinois/01918/2007(H1N1)	
HA	CY099263	Yes	4	1752	H1N1	01/16/2008	IRD:Swine	USA	Illinois	07-08	A/swine/Illinois/01981/2008(H1N1)	
HA	CY099095	Yes	4	1752	H1N1	03/12/2008	IRD:Swine	USA	Illinois	07-08	A/swine/Illinois/02064/2008(H1N1)	
HA	CY158945	Yes	4	1753	H1N1	05/01/2008	IRD:Swine	USA	Illinois	07-08	A/swine/Illinois/02166/2008	
HA	CY158241	Yes	4	1752	H1N1	05/01/2008	IRD:Swine	USA	Illinois	07-08	A/swine/Illinois/02166/2008	
HA	CY099069	Yes	4	1758	H1N1	07/16/2008	IRD:Swine	USA	Illinois	-N/A-	A/swine/Illinois/02238/2008	
HA	CY099255	Yes	4	1758	H1N1	07/16/2008	IRD:Swine	USA	Illinois	-N/A-	A/swine/Illinois/02251/2008	
HA	CY099279	Yes	4	1758	H1N1	10/17/2008	IRD:Swine	USA	Illinois	08-09	A/swine/Illinois/02385/2008	
HA	CY099303	Yes	4	1713	H1N1	01/12/2009	IRD:Swine	USA	Illinois	08-09	A/swine/Illinois/02510/2009(H1N1)	
HA	CY158361	Yes	4	1728	H1N1	01/29/2009	IRD:Swine	USA	Illinois	08-09	A/swine/Illinois/02626/2009	
HA	CY099271	Yes	4	1713	H1N1	03/31/2009	IRD:Swine	USA	Illinois	08-09	A/swine/Illinois/02695/2009(H1N1)	
HA	CY158377	Yes	4	1747	H1N1	04/28/2009	IRD:Swine	USA	Illinois	08-09	A/swine/Illinois/02757/2009	
HA	MF973451	No	4	1730	H1N1	10/20/2015	IRD:Swine	USA	Illinois	15-16	A/swine/Illinois/4L013/2015	
HA	KT589360	Yes	4	1701	H1N1	11/28/2011	IRD:Swine	USA	Illinois	11-12	A/swine/Illinois/A00857300/2011	
HA	KF511790	Yes	4	1701	H1N1	01/25/2012	IRD:Swine	USA	Illinois	11-12	A/swine/Illinois/A00857317F/2012(H1N1)	
HA	JQ783081	No	4	1701	H1N1	11/30/2010	IRD:Swine	USA	Illinois	10-11	A/swine/Illinois/A01047038/2010	
HA	JQ783082	No	4	1701	H1N1	11/30/2010	IRD:Swine	USA	Illinois	10-11	A/swine/Illinois/A01047039/2010	
HA	JQ783083	No	4	1701	H1N1	12/02/2010	IRD:Swine	USA	Illinois	10-11	A/swine/Illinois/A01047451/2010	
HA	JQ783084	No	4	1701	H1N1	12/02/2010	IRD:Swine	USA	Illinois	10-11	A/swine/Illinois/A01047452/2010	
HA	JQ783085	No	4	1701	H1N1	11/30/2010	IRD:Swine	USA	Illinois	10-11	A/swine/Illinois/A01047467/2010	
HA	JQ809720	No	4	1701	H1N1	12/02/2010	IRD:Swine	USA	Illinois	10-11	A/swine/Illinois/A01047530/2010	
HA	JQ809721	No	4	1701	H1N1	12/16/2010	IRD:Swine	USA	Illinois	10-11	A/swine/Illinois/A01047738/2010	
HA	JQ809722	No	4	1701	H1N1	12/16/2010	IRD:Swine	USA	Illinois	10-11	A/swine/Illinois/A01047741/2010	
HA	JQ809724	No	4	1701	H1N1	01/12/2011	IRD:Swine	USA	Illinois	10-11	A/swine/Illinois/A01047930/2011	
HA	JQ809725	No	4	1701	H1N1	01/17/2011	IRD:Swine	USA	Illinois	10-11	A/swine/Illinois/A01047984/2011	
HA	JN652402	Yes	4	1701	H1N1	01/26/2011	IRD:Swine	USA	Illinois	10-11	A/swine/Illinois/A01049469/2011	
HA	JN863540	Yes	4	1701	H1N1	05/17/2011	IRD:Swine	USA	Illinois	10-11	A/swine/Illinois/A01049980/2011	
HA	JX080637	Yes	4	1701	H1N1	05/17/2011	IRD:Swine	USA	Illinois	10-11	A/swine/Illinois/A01049981/2011	
HA	JX045997	Yes	4	1701	H1N1	05/17/2011	IRD:Swine	USA	Illinois	10-11	A/swine/Illinois/A01049981/2011	
HA	JQ922313	No	4	1701	H1N1	10/11/2010	IRD:Swine	USA	Illinois	10-11	A/swine/Illinois/A01076766/2010	
HA	JX099397	Yes	4	1701	H1N1	01/25/2012	IRD:Swine	USA	Illinois	11-12	A/swine/Illinois/A01104011/2012	
HA	JX099405	Yes	4	1701	H1N1	01/25/2012	IRD:Swine	USA	Illinois	11-12	A/swine/Illinois/A01104012/2012	
HA	JX422362	No	4	1701	H1N1	03/12/2012	IRD:Swine	USA	Illinois	11-12	A/swine/Illinois/A01125973/2012	
